project_accession	project_alias	sample_alias	run_alias	library_name	library_source	library_selection	library_strategy	library_construction_protocol	instrument_model	file_type	library_layout	insert_size	forward_file_name	reverse_file_name
EGAS00001005581	G-SAM	FAD2	FAD2-2139_NGS19-J578_BHM33WDSXX_S30_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAD2-2139_NGS19-J578_BHM33WDSXX_S30_L002_R1_001.fastq.gz	FAD2-2139_NGS19-J578_BHM33WDSXX_S30_L002_R2_001.fastq.gz
EGAS00001005582	G-SAM	FAF1	FAF1-2142_NGS19-J402_AHLGTCDSXX_S46_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAF1-2142_NGS19-J402_AHLGTCDSXX_S46_L003_R1_001.fastq.gz	FAF1-2142_NGS19-J402_AHLGTCDSXX_S46_L003_R2_001.fastq.gz
EGAS00001005582	G-SAM	FAF2	FAF2-2143_NGS19-J432_AHLGTCDSXX_S76_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAF2-2143_NGS19-J432_AHLGTCDSXX_S76_L004_R1_001.fastq.gz	FAF2-2143_NGS19-J432_AHLGTCDSXX_S76_L004_R2_001.fastq.gz
EGAS00001005583	G-SAM	FAG1	FAG1-2144_NGS19-J486_AHM2NJDSXX_S34_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAG1-2144_NGS19-J486_AHM2NJDSXX_S34_L002_R1_001.fastq.gz	FAG1-2144_NGS19-J486_AHM2NJDSXX_S34_L002_R2_001.fastq.gz
EGAS00001005583	G-SAM	FAG2	FAG2-2145_NGS19-J581_BHM33WDSXX_S33_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAG2-2145_NGS19-J581_BHM33WDSXX_S33_L002_R1_001.fastq.gz	FAG2-2145_NGS19-J581_BHM33WDSXX_S33_L002_R2_001.fastq.gz
EGAS00001005584	G-SAM	FAH2	FAH2-2147_NGS19-J412_AHLGTCDSXX_S56_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAH2-2147_NGS19-J412_AHLGTCDSXX_S56_L003_R1_001.fastq.gz	FAH2-2147_NGS19-J412_AHLGTCDSXX_S56_L003_R2_001.fastq.gz
EGAS00001005584	G-SAM	FAI1	FAI1-2148_NGS19-J375_AHLGTCDSXX_S19_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAI1-2148_NGS19-J375_AHLGTCDSXX_S19_L002_R1_001.fastq.gz	FAI1-2148_NGS19-J375_AHLGTCDSXX_S19_L002_R2_001.fastq.gz
EGAS00001005585	G-SAM	FAI2	FAI2-2149_NGS19-J384_AHLGTCDSXX_S28_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAI2-2149_NGS19-J384_AHLGTCDSXX_S28_L002_R1_001.fastq.gz	FAI2-2149_NGS19-J384_AHLGTCDSXX_S28_L002_R2_001.fastq.gz
EGAS00001005585	G-SAM	FAJ1	FAJ1-2150_NGS19-J429_AHLGTCDSXX_S73_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAJ1-2150_NGS19-J429_AHLGTCDSXX_S73_L004_R1_001.fastq.gz	FAJ1-2150_NGS19-J429_AHLGTCDSXX_S73_L004_R2_001.fastq.gz
EGAS00001005586	G-SAM	FAJ2	FAJ2-2151_NGS19-J363_AHLGTCDSXX_S7_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAJ2-2151_NGS19-J363_AHLGTCDSXX_S7_L002_R1_001.fastq.gz	FAJ2-2151_NGS19-J363_AHLGTCDSXX_S7_L002_R2_001.fastq.gz
EGAS00001005586	G-SAM	FAK1	FAK1-2152_NGS19-J374_AHLGTCDSXX_S18_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAK1-2152_NGS19-J374_AHLGTCDSXX_S18_L002_R1_001.fastq.gz	FAK1-2152_NGS19-J374_AHLGTCDSXX_S18_L002_R2_001.fastq.gz
EGAS00001005587	G-SAM	FAK2	FAK2-2378_NGS19-J499_AHM2NJDSXX_S226_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAK2-2378_NGS19-J499_AHM2NJDSXX_S226_L003_R1_001.fastq.gz	FAK2-2378_NGS19-J499_AHM2NJDSXX_S226_L003_R2_001.fastq.gz
EGAS00001005587	G-SAM	FAL1	FAL1-2154_NGS19-J441_AHLGTCDSXX_S85_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAL1-2154_NGS19-J441_AHLGTCDSXX_S85_L004_R1_001.fastq.gz	FAL1-2154_NGS19-J441_AHLGTCDSXX_S85_L004_R2_001.fastq.gz
EGAS00001005588	G-SAM	FAL2	FAL2-2155_NGS19-J475_AHM2NJDSXX_S23_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAL2-2155_NGS19-J475_AHM2NJDSXX_S23_L002_R1_001.fastq.gz	FAL2-2155_NGS19-J475_AHM2NJDSXX_S23_L002_R2_001.fastq.gz
EGAS00001005588	G-SAM	FAM1	FAM1-2156_NGS19-J385_AHLGTCDSXX_S29_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAM1-2156_NGS19-J385_AHLGTCDSXX_S29_L002_R1_001.fastq.gz	FAM1-2156_NGS19-J385_AHLGTCDSXX_S29_L002_R2_001.fastq.gz
EGAS00001005589	G-SAM	FAM2	FAM2-2157_NGS19-J569_BHM33WDSXX_S21_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAM2-2157_NGS19-J569_BHM33WDSXX_S21_L002_R1_001.fastq.gz	FAM2-2157_NGS19-J569_BHM33WDSXX_S21_L002_R2_001.fastq.gz
EGAS00001005589	G-SAM	FAN1	FAN1-2158_NGS19-J403_AHLGTCDSXX_S47_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAN1-2158_NGS19-J403_AHLGTCDSXX_S47_L003_R1_001.fastq.gz	FAN1-2158_NGS19-J403_AHLGTCDSXX_S47_L003_R2_001.fastq.gz
EGAS00001005590	G-SAM	FAN2	FAN2-2159_NGS19-J440_AHLGTCDSXX_S84_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAN2-2159_NGS19-J440_AHLGTCDSXX_S84_L004_R1_001.fastq.gz	FAN2-2159_NGS19-J440_AHLGTCDSXX_S84_L004_R2_001.fastq.gz
EGAS00001005590	G-SAM	FAP1	FAP1-2162_NGS19-J404_AHLGTCDSXX_S48_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAP1-2162_NGS19-J404_AHLGTCDSXX_S48_L003_R1_001.fastq.gz	FAP1-2162_NGS19-J404_AHLGTCDSXX_S48_L003_R2_001.fastq.gz
EGAS00001005591	G-SAM	FAP2	FAP2-2163_NGS19-J526_AHM2NJDSXX_S253_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAP2-2163_NGS19-J526_AHM2NJDSXX_S253_L004_R1_001.fastq.gz	FAP2-2163_NGS19-J526_AHM2NJDSXX_S253_L004_R2_001.fastq.gz
EGAS00001005591	G-SAM	FAQ1	FAQ1-2381_NGS19-J325_AHKK5WDSXX_S113_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAQ1-2381_NGS19-J325_AHKK5WDSXX_S113_L003_R1_001.fastq.gz	FAQ1-2381_NGS19-J325_AHKK5WDSXX_S113_L003_R2_001.fastq.gz
EGAS00001005592	G-SAM	FAQ1	FAQ1-2381_NGS19-J325_BHJTTYDSXX_S59_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAQ1-2381_NGS19-J325_BHJTTYDSXX_S59_L001_R1_001.fastq.gz	FAQ1-2381_NGS19-J325_BHJTTYDSXX_S59_L001_R2_001.fastq.gz
EGAS00001005592	G-SAM	FAQ2	FAQ2-2382_NGS19-J524_AHM2NJDSXX_S251_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAQ2-2382_NGS19-J524_AHM2NJDSXX_S251_L004_R1_001.fastq.gz	FAQ2-2382_NGS19-J524_AHM2NJDSXX_S251_L004_R2_001.fastq.gz
EGAS00001005593	G-SAM	GAA1	GAA1-2419_NGS19-J558_BHM33WDSXX_S10_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAA1-2419_NGS19-J558_BHM33WDSXX_S10_L002_R1_001.fastq.gz	GAA1-2419_NGS19-J558_BHM33WDSXX_S10_L002_R2_001.fastq.gz
EGAS00001005593	G-SAM	GAA2	GAA2-2420_NGS19-J481_AHM2NJDSXX_S29_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAA2-2420_NGS19-J481_AHM2NJDSXX_S29_L002_R1_001.fastq.gz	GAA2-2420_NGS19-J481_AHM2NJDSXX_S29_L002_R2_001.fastq.gz
EGAS00001005594	G-SAM	GAE1	GAE1_NGS20-O006_AHGJCYDSXY_S110_L002	NGS20	TRANSCRIPTOMIC	cDNA	RNA-seq	RNeasy FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAE1_NGS20-O006_AHGJCYDSXY_S110_L002_R1_001.fastq.gz	GAE1_NGS20-O006_AHGJCYDSXY_S110_L002_R2_001.fastq.gz
EGAS00001005594	G-SAM	GAE2	GAE2-2426_NGS19-J324_AHKK5WDSXX_S112_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAE2-2426_NGS19-J324_AHKK5WDSXX_S112_L003_R1_001.fastq.gz	GAE2-2426_NGS19-J324_AHKK5WDSXX_S112_L003_R2_001.fastq.gz
EGAS00001005595	G-SAM	GAE2	GAE2-2426_NGS19-J324_BHJTTYDSXX_S58_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAE2-2426_NGS19-J324_BHJTTYDSXX_S58_L001_R1_001.fastq.gz	GAE2-2426_NGS19-J324_BHJTTYDSXX_S58_L001_R2_001.fastq.gz
EGAS00001005595	G-SAM	GAG1	GAG1-2429_NGS19-J366_AHLGTCDSXX_S10_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAG1-2429_NGS19-J366_AHLGTCDSXX_S10_L002_R1_001.fastq.gz	GAG1-2429_NGS19-J366_AHLGTCDSXX_S10_L002_R2_001.fastq.gz
EGAS00001005596	G-SAM	GAG2	GAG2-2430_NGS19-J565_BHM33WDSXX_S17_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAG2-2430_NGS19-J565_BHM33WDSXX_S17_L002_R1_001.fastq.gz	GAG2-2430_NGS19-J565_BHM33WDSXX_S17_L002_R2_001.fastq.gz
EGAS00001005596	G-SAM	GAH1	GAH1-2431_NGS19-J531_AHM2NJDSXX_S258_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAH1-2431_NGS19-J531_AHM2NJDSXX_S258_L004_R1_001.fastq.gz	GAH1-2431_NGS19-J531_AHM2NJDSXX_S258_L004_R2_001.fastq.gz
EGAS00001005597	G-SAM	GAH2	GAH2-2432_NGS19-J620_BHM33WDSXX_S72_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAH2-2432_NGS19-J620_BHM33WDSXX_S72_L004_R1_001.fastq.gz	GAH2-2432_NGS19-J620_BHM33WDSXX_S72_L004_R2_001.fastq.gz
EGAS00001005597	G-SAM	GAI1	GAI1-2433_NGS19-J607_BHM33WDSXX_S59_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAI1-2433_NGS19-J607_BHM33WDSXX_S59_L003_R1_001.fastq.gz	GAI1-2433_NGS19-J607_BHM33WDSXX_S59_L003_R2_001.fastq.gz
EGAS00001005598	G-SAM	GAI2	GAI2-2474_NGS19-J521_AHM2NJDSXX_S248_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAI2-2474_NGS19-J521_AHM2NJDSXX_S248_L003_R1_001.fastq.gz	GAI2-2474_NGS19-J521_AHM2NJDSXX_S248_L003_R2_001.fastq.gz
EGAS00001005598	G-SAM	GAJ1	GAJ1-2435_NGS19-J593_BHM33WDSXX_S45_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAJ1-2435_NGS19-J593_BHM33WDSXX_S45_L003_R1_001.fastq.gz	GAJ1-2435_NGS19-J593_BHM33WDSXX_S45_L003_R2_001.fastq.gz
EGAS00001005599	G-SAM	GAK1	GAK1-2437_NGS19-J574_BHM33WDSXX_S26_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAK1-2437_NGS19-J574_BHM33WDSXX_S26_L002_R1_001.fastq.gz	GAK1-2437_NGS19-J574_BHM33WDSXX_S26_L002_R2_001.fastq.gz
EGAS00001005599	G-SAM	GAK2	GAK2-2438_NGS19-J571_BHM33WDSXX_S23_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAK2-2438_NGS19-J571_BHM33WDSXX_S23_L002_R1_001.fastq.gz	GAK2-2438_NGS19-J571_BHM33WDSXX_S23_L002_R2_001.fastq.gz
EGAS00001005600	G-SAM	GAL1	GAL1-2439_NGS19-J584_BHM33WDSXX_S36_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAL1-2439_NGS19-J584_BHM33WDSXX_S36_L002_R1_001.fastq.gz	GAL1-2439_NGS19-J584_BHM33WDSXX_S36_L002_R2_001.fastq.gz
EGAS00001005600	G-SAM	GAL2	GAL2-2440_NGS19-J612_BHM33WDSXX_S64_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAL2-2440_NGS19-J612_BHM33WDSXX_S64_L003_R1_001.fastq.gz	GAL2-2440_NGS19-J612_BHM33WDSXX_S64_L003_R2_001.fastq.gz
EGAS00001005601	G-SAM	GAM1	GAM1_NGS20-O017_AHGJCYDSXY_S447_L002	NGS20	TRANSCRIPTOMIC	cDNA	RNA-seq	RNeasy FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAM1_NGS20-O017_AHGJCYDSXY_S447_L002_R1_001.fastq.gz	GAM1_NGS20-O017_AHGJCYDSXY_S447_L002_R2_001.fastq.gz
EGAS00001005601	G-SAM	GAM2	GAM2-2442_NGS19-J596_BHM33WDSXX_S48_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAM2-2442_NGS19-J596_BHM33WDSXX_S48_L003_R1_001.fastq.gz	GAM2-2442_NGS19-J596_BHM33WDSXX_S48_L003_R2_001.fastq.gz
EGAS00001005602	G-SAM	GAN1	GAN1-2571_NGS19-J594_BHM33WDSXX_S46_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAN1-2571_NGS19-J594_BHM33WDSXX_S46_L003_R1_001.fastq.gz	GAN1-2571_NGS19-J594_BHM33WDSXX_S46_L003_R2_001.fastq.gz
EGAS00001005602	G-SAM	GAN2	GAN2-2444_NGS19-J634_BHM33WDSXX_S86_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAN2-2444_NGS19-J634_BHM33WDSXX_S86_L004_R1_001.fastq.gz	GAN2-2444_NGS19-J634_BHM33WDSXX_S86_L004_R2_001.fastq.gz
EGAS00001005603	G-SAM	GAO1	GAO1-2445_NGS19-J586_BHM33WDSXX_S38_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAO1-2445_NGS19-J586_BHM33WDSXX_S38_L002_R1_001.fastq.gz	GAO1-2445_NGS19-J586_BHM33WDSXX_S38_L002_R2_001.fastq.gz
EGAS00001005603	G-SAM	GAO2	GAO2_NGS20-O016_AHGJCYDSXY_S446_L002	NGS20	TRANSCRIPTOMIC	cDNA	RNA-seq	RNeasy FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAO2_NGS20-O016_AHGJCYDSXY_S446_L002_R1_001.fastq.gz	GAO2_NGS20-O016_AHGJCYDSXY_S446_L002_R2_001.fastq.gz
EGAS00001005604	G-SAM	GAP1	GAP1-2447_NGS19-J564_BHM33WDSXX_S16_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAP1-2447_NGS19-J564_BHM33WDSXX_S16_L002_R1_001.fastq.gz	GAP1-2447_NGS19-J564_BHM33WDSXX_S16_L002_R2_001.fastq.gz
EGAS00001005604	G-SAM	GAP2	GAP2-2448_NGS19-J604_BHM33WDSXX_S56_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAP2-2448_NGS19-J604_BHM33WDSXX_S56_L003_R1_001.fastq.gz	GAP2-2448_NGS19-J604_BHM33WDSXX_S56_L003_R2_001.fastq.gz
EGAS00001005605	G-SAM	GAQ1	GAQ1-2449_NGS19-J608_BHM33WDSXX_S60_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAQ1-2449_NGS19-J608_BHM33WDSXX_S60_L003_R1_001.fastq.gz	GAQ1-2449_NGS19-J608_BHM33WDSXX_S60_L003_R2_001.fastq.gz
EGAS00001005605	G-SAM	GAQ2	GAQ2-2450_NGS19-J619_BHM33WDSXX_S71_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAQ2-2450_NGS19-J619_BHM33WDSXX_S71_L004_R1_001.fastq.gz	GAQ2-2450_NGS19-J619_BHM33WDSXX_S71_L004_R2_001.fastq.gz
EGAS00001005606	G-SAM	GAR1	GAR1-2451_NGS19-J622_BHM33WDSXX_S74_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAR1-2451_NGS19-J622_BHM33WDSXX_S74_L004_R1_001.fastq.gz	GAR1-2451_NGS19-J622_BHM33WDSXX_S74_L004_R2_001.fastq.gz
EGAS00001005606	G-SAM	GAR2	GAR2-2452_NGS19-J597_BHM33WDSXX_S49_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAR2-2452_NGS19-J597_BHM33WDSXX_S49_L003_R1_001.fastq.gz	GAR2-2452_NGS19-J597_BHM33WDSXX_S49_L003_R2_001.fastq.gz
EGAS00001005607	G-SAM	GAS1	GAS1_NGS20-O015_AHGJCYDSXY_S445_L002	NGS20	TRANSCRIPTOMIC	cDNA	RNA-seq	RNeasy FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAS1_NGS20-O015_AHGJCYDSXY_S445_L002_R1_001.fastq.gz	GAS1_NGS20-O015_AHGJCYDSXY_S445_L002_R2_001.fastq.gz
EGAS00001005607	G-SAM	GAS2	GAS2-2454_NGS19-J515_AHM2NJDSXX_S242_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAS2-2454_NGS19-J515_AHM2NJDSXX_S242_L003_R1_001.fastq.gz	GAS2-2454_NGS19-J515_AHM2NJDSXX_S242_L003_R2_001.fastq.gz
EGAS00001005608	G-SAM	GAS2	GAS2-repl_NGS19-J576_BHM33WDSXX_S28_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	GAS2-repl_NGS19-J576_BHM33WDSXX_S28_L002_R1_001.fastq.gz	GAS2-repl_NGS19-J576_BHM33WDSXX_S28_L002_R2_001.fastq.gz
EGAS00001005608	G-SAM	HAA1	HAA1-2519_NGS19-J327_AHKK5WDSXX_S115_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAA1-2519_NGS19-J327_AHKK5WDSXX_S115_L003_R1_001.fastq.gz	HAA1-2519_NGS19-J327_AHKK5WDSXX_S115_L003_R2_001.fastq.gz
EGAS00001005609	G-SAM	HAA1	HAA1-2519_NGS19-J327_BHJTTYDSXX_S61_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAA1-2519_NGS19-J327_BHJTTYDSXX_S61_L001_R1_001.fastq.gz	HAA1-2519_NGS19-J327_BHJTTYDSXX_S61_L001_R2_001.fastq.gz
EGAS00001005609	G-SAM	HAA2	HAA2_NGS20-O014_AHGJCYDSXY_S444_L002	NGS20	TRANSCRIPTOMIC	cDNA	RNA-seq	RNeasy FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAA2_NGS20-O014_AHGJCYDSXY_S444_L002_R1_001.fastq.gz	HAA2_NGS20-O014_AHGJCYDSXY_S444_L002_R2_001.fastq.gz
EGAS00001005610	G-SAM	HAB1	HAB1-2521_NGS19-J389_AHLGTCDSXX_S33_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAB1-2521_NGS19-J389_AHLGTCDSXX_S33_L002_R1_001.fastq.gz	HAB1-2521_NGS19-J389_AHLGTCDSXX_S33_L002_R2_001.fastq.gz
EGAS00001005610	G-SAM	HAB2	HAB2-2522_NGS19-J411_AHLGTCDSXX_S55_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAB2-2522_NGS19-J411_AHLGTCDSXX_S55_L003_R1_001.fastq.gz	HAB2-2522_NGS19-J411_AHLGTCDSXX_S55_L003_R2_001.fastq.gz
